date, minTemp, maxTemp, clear, cloudy, rain, snow, storm, wind, weekend, holiday, visitorTotal, visitorMale, visitorFemale, visitorKids, VisitorTeenage, VisitorAdult, VisitorElderly, OverMonthlyAverage 
2018-01-03,5, 9, 0, 0, 1, 0, 0, 4, 0, 0,2288, 316, 1972, 479, 356, 460, 993,0
2018-01-04,4, 6, 0, 0, 1, 0, 0, 4, 0, 0,2869, 479, 2390, 496, 914, 180, 1279,0
2018-01-05,3, 7, 0, 1, 0, 0, 0, 3, 0, 0,1886, 567, 1319, 848, 353, 230, 455,0
2018-01-06,4, 9, 0, 1, 1, 0, 0, 3, 1, 0,4846, 2295, 2551, 2243, 881, 451, 1271,0
2018-01-07,4, 11, 0, 0, 1, 0, 0, 5, 1, 0,4669, 2317, 2352, 1065, 547, 1372, 1685,0
2018-01-08,-1, 4, 0, 1, 0, 0, 0, 5, 0, 0,119, 50, 69, 13, 14, 11, 81,0
2018-01-09,0, 5, 0, 0, 0, 0, 0, 5, 0, 0,2536, 1007, 1529, 756, 373, 444, 963,0
2018-01-10,-1, 6, 0, 0, 0, 0, 0, 4, 0, 0,2867, 337, 2530, 920, 916, 166, 865,0
2018-01-11,-2, 5, 0, 0, 0, 0, 0, 4, 0, 0,4151, 541, 3610, 1845, 1009, 206, 1091,0
2018-01-12,-2, 3, 0, 0, 0, 0, 0, 5, 0, 0,2818, 1158, 1660, 1385, 430, 357, 646,0
2018-01-13,-1, 7, 0, 1, 0, 0, 0, 3, 1, 0,5696, 2196, 3500, 2629, 681, 588, 1798,0
2018-01-14,5, 12, 0, 1, 0, 0, 0, 3, 1, 0,5611, 1655, 3956, 1582, 803, 1156, 2070,0
2018-01-15,6, 15, 0, 1, 1, 0, 0, 3, 0, 0,27, 2, 25, 8, 6, 6, 7,0
2018-01-16,8, 14, 0, 0, 1, 0, 0, 3, 0, 0,2700, 1121, 1579, 738, 458, 422, 1082,0
2018-01-17,6, 14, 0, 1, 0, 0, 0, 3, 0, 0,2562, 289, 2273, 785, 445, 461, 871,0
2018-01-18,7, 10, 0, 1, 1, 0, 0, 3, 0, 0,2812, 985, 1827, 1244, 665, 128, 775,0
2018-01-19,7, 10, 0, 1, 1, 0, 0, 3, 0, 0,3172, 1474, 1698, 831, 306, 406, 1629,0
2018-01-20,6, 9, 0, 1, 1, 0, 0, 3, 1, 0,6468, 1124, 5344, 2696, 1184, 1252, 1336,1
2018-01-21,7, 9, 0, 0, 1, 0, 0, 3, 1, 0,7344, 3633, 3711, 2678, 1069, 665, 2932,1
2018-01-22,4, 12, 0, 1, 0, 0, 0, 4, 0, 0,57, 5, 52, 11, 13, 6, 27,0
2018-01-23,2, 8, 0, 1, 0, 0, 0, 4, 0, 0,6162, 1120, 5042, 2391, 1529, 236, 2006,1
2018-01-24,1, 4, 0, 1, 1, 1, 0, 4, 0, 0,4928, 2369, 2559, 1880, 1186, 545, 1317,0
2018-01-25,0, 3, 0, 0, 0, 0, 0, 5, 0, 0,5160, 2358, 2802, 959, 1994, 764, 1443,0
2018-01-26,0, 2, 0, 1, 1, 1, 0, 5, 0, 0,4383, 810, 3573, 1022, 1435, 620, 1306,0
2018-01-27,1, 3, 0, 0, 1, 0, 0, 3, 1, 0,7531, 1490, 6041, 3325, 504, 835, 2867,1
2018-01-28,0, 4, 0, 1, 1, 0, 0, 5, 1, 0,7960, 1952, 6008, 2088, 1580, 2113, 2179,1
2018-01-29,-2, 3, 0, 1, 0, 0, 0, 3, 0, 0,376, 139, 237, 129, 29, 31, 187,0
2018-01-30,-1, 5, 0, 1, 0, 0, 0, 3, 0, 0,6915, 2193, 4722, 2569, 743, 1623, 1980,1
2018-01-31,-1, 4, 0, 1, 0, 0, 0, 3, 0, 0,5867, 1353, 4514, 1794, 643, 1205, 2225,0
2018-02-01,1, 6, 0, 1, 0, 0, 0, 3, 0, 0,6272, 2467, 3805, 986, 1080, 1625, 2581,0
2018-02-02,-2, 7, 0, 1, 0, 0, 0, 4, 0, 0,6437, 2784, 3653, 2917, 1087, 880, 1553,0
2018-02-03,-3, 2, 0, 1, 0, 0, 0, 5, 1, 0,10295, 1655, 8640, 4263, 2540, 913, 2579,1
2018-02-04,-3, 4, 0, 1, 0, 0, 0, 4, 1, 0,12108, 3794, 8314, 5068, 1013, 1033, 4994,1
2018-02-05,-2, 5, 0, 1, 0, 0, 0, 3, 0, 0,96, 14, 82, 26, 24, 14, 32,0
2018-02-06,-2, 4, 0, 0, 0, 0, 0, 4, 0, 0,10350, 3577, 6773, 4265, 2877, 1223, 1985,1
2018-02-07,-1, 7, 0, 0, 0, 0, 0, 5, 0, 0,7179, 1032, 6147, 2581, 1349, 500, 2749,0
2018-02-08,1, 6, 0, 1, 0, 0, 0, 3, 0, 0,7016, 2590, 4426, 2533, 2023, 904, 1556,0
2018-02-09,4, 10, 0, 1, 1, 0, 0, 3, 0, 0,6656, 1678, 4978, 962, 1754, 1078, 2862,0
2018-02-10,0, 8, 0, 1, 0, 0, 0, 3, 1, 0,9322, 1447, 7875, 2998, 2878, 615, 2831,1
2018-02-11,-1, 9, 0, 1, 0, 0, 0, 5, 1, 0,11885, 2827, 9058, 3386, 3420, 1509, 3570,1
2018-02-12,0, 7, 0, 1, 0, 0, 0, 5, 0, 0,142, 47, 95, 45, 36, 12, 49,0
2018-02-13,3, 12, 0, 0, 0, 0, 0, 3, 0, 0,589, 110, 479, 120, 144, 43, 282,0
2018-02-14,7, 17, 0, 1, 0, 0, 0, 3, 0, 0,48, 19, 29, 11, 11, 12, 14,0
2018-02-15,5, 9, 0, 0, 1, 0, 0, 5, 0, 0,59, 13, 46, 18, 4, 16, 21,0
2018-02-16,3, 11, 0, 1, 0, 0, 0, 3, 0, 0,15666, 2250, 13416, 5329, 2869, 3698, 3770,1
2018-02-17,6, 11, 0, 1, 0, 0, 0, 3, 1, 0,24377, 3361, 21016, 5650, 7420, 1407, 9900,1
2018-02-18,7, 11, 0, 0, 1, 0, 0, 4, 1, 0,26125, 4858, 21267, 10503, 1894, 2828, 10900,1
2018-02-19,6, 9, 0, 0, 1, 0, 0, 4, 0, 0,26177, 6650, 19527, 5988, 6221, 6428, 7540,1
2018-02-20,6, 9, 0, 0, 1, 0, 0, 4, 0, 0,26815, 10552, 16263, 3573, 2902, 9807, 10533,1
2018-02-21,5, 9, 0, 1, 0, 0, 0, 4, 0, 0,21778, 2317, 19461, 7276, 4040, 3258, 7204,1
2018-02-22,4, 15, 0, 0, 0, 0, 0, 4, 0, 0,13315, 6267, 7048, 2640, 4909, 1743, 4023,1
2018-02-23,6, 15, 0, 1, 0, 0, 0, 4, 0, 0,9651, 1715, 7936, 4802, 1900, 1025, 1924,1
2018-02-24,8, 13, 0, 0, 1, 0, 0, 5, 1, 0,9937, 1768, 8169, 4145, 2588, 1534, 1670,1
2018-02-25,4, 11, 0, 1, 0, 0, 0, 5, 1, 0,10272, 1080, 9192, 1840, 3020, 742, 4670,1
2018-02-26,6, 13, 0, 0, 0, 0, 0, 3, 0, 0,91, 38, 53, 25, 10, 10, 46,0
2018-02-27,12, 16, 0, 1, 1, 0, 0, 5, 0, 0,6819, 3131, 3688, 2803, 416, 1540, 2060,0
2018-02-28,8, 15, 0, 1, 1, 0, 0, 5, 0, 0,5294, 1445, 3849, 779, 2057, 540, 1918,0
2018-03-01,7, 14, 0, 1, 1, 0, 0, 5, 0, 0,4159, 724, 3435, 585, 895, 845, 1834,0
2018-03-02,7, 12, 0, 0, 1, 0, 0, 5, 0, 0,3183, 1071, 2112, 1469, 280, 665, 769,0
2018-03-03,11, 18, 0, 1, 0, 0, 0, 4, 1, 0,6517, 2293, 4224, 1512, 725, 1435, 2845,1
2018-03-04,7, 24, 0, 0, 1, 0, 0, 5, 1, 0,5679, 1135, 4544, 1927, 937, 579, 2236,1
2018-03-05,7, 10, 0, 1, 1, 0, 0, 6, 0, 0,130, 40, 90, 52, 32, 22, 24,0
2018-03-06,7, 11, 0, 1, 1, 0, 0, 4, 0, 0,1852, 586, 1266, 898, 276, 112, 566,0
2018-03-07,7, 10, 0, 0, 1, 0, 0, 5, 0, 0,2192, 709, 1483, 258, 775, 432, 727,0
2018-03-08,3, 11, 0, 1, 0, 0, 0, 4, 0, 0,2416, 790, 1626, 587, 286, 622, 921,0
2018-03-09,4, 11, 0, 0, 0, 0, 0, 3, 0, 0,2058, 735, 1323, 798, 456, 266, 538,0
2018-03-10,6, 14, 0, 0, 0, 0, 0, 3, 1, 0,7213, 3193, 4020, 877, 732, 1062, 4542,1
2018-03-11,8, 17, 0, 1, 0, 0, 0, 5, 1, 0,7555, 1160, 6395, 3328, 1103, 440, 2684,1
2018-03-12,13, 20, 0, 1, 0, 0, 0, 4, 0, 0,28, 9, 19, 5, 8, 3, 12,0
2018-03-13,14, 24, 0, 1, 0, 0, 0, 4, 0, 0,2852, 1069, 1783, 1093, 529, 384, 846,0
2018-03-14,16, 23, 0, 1, 1, 0, 0, 5, 0, 0,2533, 1195, 1338, 364, 231, 740, 1198,0
2018-03-15,9, 20, 0, 0, 1, 0, 0, 4, 0, 0,3278, 888, 2390, 1041, 749, 283, 1205,0
2018-03-16,9, 11, 0, 1, 0, 0, 0, 5, 0, 0,3944, 1206, 2738, 799, 1172, 501, 1472,0
2018-03-17,10, 13, 0, 1, 0, 0, 0, 3, 1, 0,7320, 2522, 4798, 2084, 1981, 807, 2448,1
2018-03-18,10, 15, 0, 0, 1, 0, 0, 4, 1, 0,7727, 3047, 4680, 3785, 1101, 387, 2454,1
2018-03-19,7, 11, 0, 0, 1, 0, 0, 5, 0, 0,68, 21, 47, 22, 22, 2, 22,0
2018-03-20,6, 10, 0, 0, 1, 0, 0, 4, 0, 0,6207, 1237, 4970, 2256, 451, 691, 2809,1
2018-03-21,5, 9, 0, 1, 1, 0, 0, 5, 0, 0,6030, 1682, 4348, 2817, 395, 885, 1933,1
2018-03-22,8, 15, 0, 1, 0, 0, 0, 3, 0, 0,4381, 1220, 3161, 1723, 935, 716, 1007,0
2018-03-23,10, 19, 0, 0, 0, 0, 0, 3, 0, 0,5965, 2212, 3753, 2715, 1182, 800, 1268,1
2018-03-24,13, 21, 0, 1, 0, 0, 0, 4, 1, 0,9222, 2500, 6722, 3570, 1342, 561, 3749,1
2018-03-25,13, 22, 0, 1, 0, 0, 0, 3, 1, 0,7958, 1013, 6945, 3089, 2232, 1101, 1536,1
2018-03-26,13, 22, 0, 1, 0, 0, 0, 3, 0, 0,125, 62, 63, 19, 39, 25, 42,0
2018-03-27,14, 23, 0, 1, 0, 0, 0, 3, 0, 0,5855, 826, 5029, 996, 2326, 708, 1825,1
2018-03-28,14, 25, 0, 1, 0, 0, 0, 3, 0, 0,5782, 1339, 4443, 1654, 691, 1122, 2315,1
2018-03-29,14, 24, 0, 1, 0, 0, 0, 3, 0, 0,4526, 658, 3868, 1298, 1558, 386, 1284,0
2018-03-30,13, 20, 0, 1, 0, 0, 0, 3, 0, 0,6160, 2757, 3403, 1156, 1982, 369, 2653,1
2018-03-31,14, 22, 0, 1, 0, 0, 0, 4, 1, 0,7972, 3905, 4067, 2730, 582, 1172, 3488,1
2018-04-01,16, 27, 0, 1, 0, 0, 0, 3, 1, 0,8228, 3822, 4406, 3537, 2274, 695, 1722,1
2018-04-02,17, 24, 0, 0, 1, 0, 0, 3, 0, 0,45, 14, 31, 13, 16, 3, 13,0
2018-04-03,17, 24, 0, 0, 1, 0, 0, 3, 0, 0,4002, 1823, 2179, 979, 896, 1053, 1074,0
2018-04-04,12, 16, 0, 0, 1, 0, 0, 4, 0, 0,5734, 1463, 4271, 1238, 1972, 807, 1717,0
2018-04-05,11, 16, 0, 0, 1, 0, 0, 5, 0, 0,22596, 10456, 12140, 3213, 2220, 7440, 9723,1
2018-04-06,7, 16, 0, 1, 0, 0, 0, 5, 0, 0,23078, 5595, 17483, 8117, 4334, 4987, 5640,1
2018-04-07,7, 14, 0, 0, 0, 0, 0, 4, 1, 0,14298, 3135, 11163, 5886, 1292, 1719, 5401,1
2018-04-08,12, 21, 0, 0, 0, 0, 0, 4, 1, 0,4713, 1398, 3315, 1513, 1385, 721, 1094,0
2018-04-09,16, 26, 0, 0, 0, 0, 0, 4, 0, 0,46, 17, 29, 7, 12, 7, 20,0
2018-04-10,17, 29, 0, 1, 0, 0, 0, 4, 0, 0,3770, 1828, 1942, 1139, 506, 377, 1748,0
2018-04-11,16, 29, 0, 1, 1, 0, 0, 4, 0, 0,5314, 755, 4559, 1027, 546, 899, 2842,0
2018-04-12,15, 21, 0, 1, 1, 0, 0, 5, 0, 0,7387, 985, 6402, 3582, 1722, 829, 1254,0
2018-04-13,15, 20, 0, 0, 1, 0, 0, 4, 0, 0,7637, 3523, 4114, 989, 2559, 1325, 2764,0
2018-04-14,12, 18, 0, 1, 1, 0, 0, 4, 1, 0,10292, 4946, 5346, 2515, 2602, 2309, 2866,1
2018-04-15,10, 20, 0, 1, 0, 0, 0, 3, 1, 0,8417, 4085, 4332, 1333, 2634, 1491, 2959,1
2018-04-16,10, 21, 0, 1, 0, 0, 0, 3, 0, 0,62, 26, 36, 9, 16, 6, 31,0
2018-04-17,12, 21, 0, 0, 0, 0, 0, 3, 0, 0,5812, 1513, 4299, 2080, 1731, 798, 1203,0
2018-04-18,14, 24, 0, 0, 0, 0, 0, 4, 0, 0,5761, 2467, 3294, 2700, 1252, 247, 1562,0
2018-04-19,16, 27, 0, 0, 0, 0, 0, 3, 0, 0,6361, 3092, 3269, 3041, 1198, 993, 1129,0
2018-04-20,17, 27, 0, 1, 0, 0, 0, 4, 0, 0,6717, 1312, 5405, 3234, 1337, 376, 1770,0
2018-04-21,19, 26, 0, 0, 1, 0, 0, 4, 1, 0,10978, 1782, 9196, 3883, 2030, 1889, 3176,1
2018-04-22,20, 28, 0, 1, 0, 0, 0, 4, 1, 0,9779, 2371, 7408, 2729, 2236, 1251, 3563,1
2018-04-23,13, 24, 0, 0, 1, 0, 0, 6, 0, 0,46, 6, 40, 7, 6, 10, 23,0
2018-04-24,12, 16, 0, 1, 0, 0, 0, 4, 0, 0,6849, 2199, 4650, 1981, 1139, 1094, 2635,0
2018-04-25,13, 22, 0, 1, 0, 0, 0, 3, 0, 0,4948, 1863, 3085, 2032, 973, 616, 1327,0
2018-04-26,15, 22, 0, 1, 0, 0, 0, 3, 0, 0,3853, 1358, 2495, 1084, 554, 1041, 1174,0
2018-04-27,15, 27, 0, 1, 0, 0, 0, 3, 0, 0,7243, 1290, 5953, 1309, 971, 1149, 3814,0
2018-04-28,18, 26, 0, 1, 0, 0, 0, 4, 1, 0,7429, 3181, 4248, 3073, 488, 1779, 2089,0
2018-04-29,19, 23, 0, 1, 1, 0, 0, 4, 1, 0,20108, 2576, 17532, 2600, 6012, 2019, 9477,1
2018-04-30,22, 31, 0, 1, 0, 0, 0, 3, 0, 0,25408, 6739, 18669, 8098, 5375, 4993, 6942,1
2018-05-01,22, 29, 0, 0, 1, 0, 1, 4, 0, 0,17370, 4448, 12922, 6749, 4069, 2233, 4319,1
2018-05-02,15, 26, 0, 1, 0, 0, 0, 4, 0, 0,4476, 488, 3988, 617, 571, 341, 2947,0
2018-05-03,16, 25, 0, 0, 0, 0, 0, 3, 0, 0,3323, 534, 2789, 1184, 533, 557, 1049,0
2018-05-04,19, 28, 0, 1, 0, 0, 0, 4, 0, 0,4245, 1991, 2254, 642, 632, 708, 2263,0
2018-05-05,21, 23, 0, 0, 1, 0, 0, 4, 1, 0,8275, 2435, 5840, 2848, 1731, 377, 3319,1
2018-05-06,20, 28, 0, 0, 1, 0, 0, 5, 1, 0,7543, 3008, 4535, 2925, 715, 1294, 2609,1
2018-05-07,15, 21, 0, 1, 0, 0, 0, 4, 0, 0,91, 11, 80, 33, 29, 12, 17,0
2018-05-08,15, 24, 0, 1, 0, 0, 0, 3, 0, 0,3398, 1596, 1802, 1022, 1152, 566, 658,0
2018-05-09,16, 25, 0, 1, 0, 0, 0, 3, 0, 0,3927, 562, 3365, 1447, 570, 677, 1233,0
2018-05-10,17, 23, 0, 1, 0, 0, 0, 4, 0, 0,4401, 621, 3780, 1801, 610, 597, 1393,0
2018-05-11,19, 26, 0, 1, 0, 0, 0, 5, 0, 0,4919, 510, 4409, 2122, 947, 255, 1595,0
2018-05-12,21, 28, 0, 0, 1, 0, 0, 4, 1, 0,8741, 2353, 6388, 3906, 1872, 992, 1971,1
2018-05-13,21, 29, 0, 1, 0, 0, 0, 3, 1, 0,8075, 2797, 5278, 1057, 3016, 952, 3050,1
2018-05-14,23, 31, 0, 1, 0, 0, 0, 3, 0, 0,131, 14, 117, 26, 35, 30, 40,0
2018-05-15,25, 34, 0, 1, 0, 0, 0, 4, 0, 0,3536, 439, 3097, 965, 527, 749, 1295,0
2018-05-16,26, 36, 0, 1, 0, 0, 0, 4, 0, 0,3643, 554, 3089, 929, 1333, 236, 1145,0
2018-05-17,24, 35, 0, 0, 1, 0, 1, 4, 0, 0,4005, 794, 3211, 1465, 448, 913, 1179,0
2018-05-18,21, 31, 0, 1, 1, 0, 0, 4, 0, 0,6456, 2557, 3899, 1193, 1165, 1556, 2542,0
2018-05-19,19, 25, 0, 0, 1, 0, 0, 4, 1, 0,14348, 4668, 9680, 3746, 2251, 4112, 4239,1
2018-05-20,21, 23, 0, 0, 1, 0, 1, 3, 1, 0,13126, 6216, 6910, 2261, 4803, 1816, 4246,1
2018-05-21,20, 28, 0, 1, 1, 0, 0, 5, 0, 0,686, 117, 569, 152, 90, 165, 279,0
2018-05-22,18, 27, 0, 0, 1, 0, 0, 5, 0, 0,5964, 1654, 4310, 2072, 705, 782, 2405,0
2018-05-23,29, 29, 0, 0, 1, 0, 0, 5, 0, 0,4613, 2146, 2467, 1032, 948, 1316, 1317,0
2018-05-24,20, 28, 0, 0, 1, 0, 0, 2, 0, 0,4334, 1443, 2891, 499, 843, 915, 2077,0
2018-05-25,19, 24, 0, 0, 1, 0, 1, 4, 0, 0,6002, 887, 5115, 2291, 720, 534, 2457,0
2018-05-26,20, 25, 0, 1, 0, 0, 0, 2, 1, 0,10563, 4279, 6284, 1325, 2992, 724, 5522,1
2018-05-27,20, 24, 0, 1, 0, 0, 0, 2, 1, 0,9644, 4460, 5184, 1064, 3407, 1331, 3842,1
2018-05-28,22, 29, 0, 1, 0, 0, 0, 3, 0, 0,198, 97, 101, 44, 47, 37, 70,0
2018-05-29,21, 26, 0, 1, 1, 0, 0, 3, 0, 0,3363, 1423, 1940, 470, 406, 1159, 1328,0
2018-05-30,19, 25, 0, 0, 1, 0, 0, 3, 0, 0,3517, 1182, 2335, 1637, 891, 237, 752,0
2018-05-31,18, 21, 0, 1, 1, 0, 0, 4, 0, 0,4214, 869, 3345, 721, 694, 987, 1812,0
2018-06-01,16, 26, 0, 0, 0, 0, 0, 3, 0, 0,8417, 2213, 6204, 2985, 1591, 454, 3387,1
2018-06-02,17, 26, 0, 0, 1, 0, 0, 3, 1, 0,10611, 5071, 5540, 1338, 2616, 1482, 5175,1
2018-06-03,17, 26, 0, 1, 0, 0, 0, 3, 1, 0,10059, 1059, 9000, 4371, 2004, 889, 2795,1
2018-06-04,22, 28, 0, 1, 0, 0, 0, 2, 0, 0,48, 19, 29, 14, 17, 5, 12,0
2018-06-05,21, 27, 0, 1, 0, 0, 0, 2, 0, 0,3783, 499, 3284, 1687, 906, 591, 599,0
2018-06-06,22, 29, 0, 1, 0, 0, 0, 4, 0, 0,4300, 940, 3360, 638, 560, 1539, 1563,0
2018-06-07,22, 29, 0, 1, 0, 0, 0, 2, 0, 0,4762, 996, 3766, 2172, 1117, 735, 738,0
2018-06-08,22, 28, 0, 1, 0, 0, 0, 2, 0, 0,5646, 2668, 2978, 1805, 698, 692, 2451,0
2018-06-09,21, 26, 0, 0, 1, 0, 0, 2, 1, 0,10125, 3067, 7058, 1102, 1270, 1134, 6619,1
2018-06-10,21, 25, 0, 1, 1, 0, 0, 2, 1, 0,7800, 1152, 6648, 2110, 2681, 433, 2576,0
2018-06-11,22, 31, 0, 1, 0, 0, 0, 5, 0, 0,45, 7, 38, 6, 12, 5, 22,0
2018-06-12,23, 33, 0, 0, 0, 0, 0, 4, 0, 0,5167, 572, 4595, 1322, 1700, 382, 1763,0
2018-06-13,23, 34, 0, 0, 0, 0, 0, 4, 0, 0,4899, 1459, 3440, 2423, 255, 458, 1763,0
2018-06-14,22, 30, 0, 1, 0, 0, 0, 3, 0, 0,4542, 800, 3742, 2063, 1105, 291, 1083,0
2018-06-15,22, 30, 0, 1, 0, 0, 0, 3, 0, 0,4537, 1260, 3277, 1312, 1375, 233, 1617,0
2018-06-16,22, 29, 0, 1, 0, 0, 0, 2, 1, 0,12158, 2350, 9808, 2940, 3501, 1762, 3955,1
2018-06-17,23, 28, 0, 1, 0, 0, 0, 4, 1, 0,17901, 7292, 10609, 8387, 4614, 1848, 3052,1
2018-06-18,25, 31, 0, 1, 1, 0, 0, 4, 0, 0,11829, 4213, 7616, 1968, 3686, 3040, 3135,1
2018-06-19,25, 33, 0, 0, 1, 0, 0, 2, 0, 0,4217, 1381, 2836, 1604, 926, 174, 1513,0
2018-06-20,22, 26, 0, 1, 1, 0, 0, 5, 0, 0,6205, 2769, 3436, 2881, 1113, 397, 1814,0
2018-06-21,23, 29, 0, 1, 0, 0, 0, 3, 0, 0,4791, 1234, 3557, 838, 447, 1693, 1813,0
2018-06-22,22, 25, 0, 0, 1, 0, 0, 4, 0, 0,6681, 2807, 3874, 2504, 580, 1743, 1854,0
2018-06-23,20, 24, 0, 1, 0, 0, 0, 3, 1, 0,11642, 4093, 7549, 2387, 1024, 1672, 6559,1
2018-06-24,23, 28, 0, 1, 1, 0, 0, 4, 1, 0,11743, 3852, 7891, 4728, 1873, 1684, 3458,1
2018-06-25,25, 33, 0, 1, 0, 0, 0, 2, 0, 0,125, 53, 72, 15, 23, 40, 47,0
2018-06-26,28, 37, 0, 1, 0, 0, 0, 2, 0, 0,8665, 1602, 7063, 3696, 1056, 1279, 2634,1
2018-06-27,28, 36, 0, 1, 0, 0, 0, 2, 0, 0,9476, 2403, 7073, 3106, 2286, 1059, 3025,1
2018-06-28,26, 34, 0, 0, 1, 0, 0, 3, 0, 0,9476, 2073, 7403, 4342, 1090, 1617, 2427,1
2018-06-29,26, 34, 0, 0, 1, 0, 0, 4, 0, 0,9518, 1329, 8189, 1863, 1771, 2663, 3221,1
2018-06-30,26, 29, 0, 0, 1, 0, 1, 5, 1, 0,14722, 6853, 7869, 6514, 1791, 2387, 4030,1
2018-07-01,25, 29, 0, 1, 1, 0, 0, 2, 1, 0,17529, 3562, 13967, 7438, 4953, 2306, 2832,0
2018-07-02,26, 31, 0, 1, 0, 0, 0, 3, 0, 0,64, 32, 32, 30, 10, 6, 18,0
2018-07-03,26, 29, 0, 1, 1, 0, 0, 2, 0, 0,14682, 4694, 9988, 3486, 4366, 2849, 3981,0
2018-07-04,26, 32, 0, 0, 1, 0, 0, 3, 0, 0,13298, 2640, 10658, 1876, 1602, 4192, 5628,0
2018-07-05,25, 29, 0, 0, 1, 0, 0, 2, 0, 0,13730, 4292, 9438, 3697, 2896, 1953, 5184,0
2018-07-06,26, 30, 0, 1, 1, 0, 0, 4, 0, 0,14953, 3077, 11876, 3264, 2317, 1275, 8097,0
2018-07-07,25, 28, 0, 0, 1, 0, 0, 2, 1, 0,20292, 3015, 17277, 7040, 1533, 1616, 10103,1
2018-07-08,27, 33, 0, 1, 0, 0, 0, 2, 1, 0,23428, 10924, 12504, 11017, 4162, 1762, 6487,1
2018-07-09,27, 34, 0, 1, 0, 0, 0, 4, 0, 0,109, 49, 60, 23, 21, 31, 34,0
2018-07-10,27, 33, 0, 1, 0, 0, 0, 5, 0, 0,17335, 2253, 15082, 8239, 2097, 2388, 4611,0
2018-07-11,27, 32, 0, 1, 0, 0, 0, 6, 0, 0,14581, 6340, 8241, 3575, 1546, 1842, 7618,0
2018-07-12,27, 33, 0, 1, 0, 0, 0, 6, 0, 0,15163, 3694, 11469, 3030, 5333, 995, 5805,0
2018-07-13,27, 35, 0, 1, 0, 0, 0, 2, 0, 0,15364, 3154, 12210, 2121, 4147, 4179, 4917,0
2018-07-14,26, 34, 0, 1, 0, 0, 0, 4, 1, 0,23314, 7046, 16268, 8044, 5157, 3079, 7034,1
2018-07-15,27, 34, 0, 1, 0, 0, 0, 4, 1, 0,26298, 5449, 20849, 4659, 6269, 6408, 8962,1
2018-07-16,27, 34, 0, 1, 0, 0, 0, 4, 0, 0,189, 20, 169, 72, 41, 14, 62,0
2018-07-17,27, 34, 0, 1, 0, 0, 0, 5, 0, 0,19285, 3015, 16270, 3338, 2040, 4915, 8992,1
2018-07-18,27, 35, 0, 1, 0, 0, 0, 3, 0, 0,17034, 2643, 14391, 7431, 1904, 2811, 4888,0
2018-07-19,27, 34, 0, 0, 0, 0, 0, 4, 0, 0,16461, 3348, 13113, 4957, 4989, 690, 5825,0
2018-07-20,27, 35, 0, 1, 0, 0, 0, 5, 0, 0,17143, 5350, 11793, 6860, 3162, 2776, 4345,0
2018-07-21,26, 32, 0, 1, 1, 0, 1, 5, 1, 0,25935, 5443, 20492, 6213, 6130, 4196, 9396,1
2018-07-22,26, 29, 0, 0, 1, 0, 1, 7, 1, 0,23500, 5304, 18196, 5933, 7179, 3256, 7132,1
2018-07-23,27, 33, 0, 1, 0, 0, 0, 6, 0, 0,122, 38, 84, 38, 27, 17, 40,0
2018-07-24,28, 33, 0, 1, 1, 0, 0, 4, 0, 0,18527, 4861, 13666, 5863, 3937, 1309, 7418,1
2018-07-25,28, 36, 0, 1, 1, 0, 0, 2, 0, 0,17739, 3986, 13753, 2196, 3351, 3879, 8313,1
2018-07-26,28, 37, 0, 1, 1, 0, 1, 3, 0, 0,18046, 5309, 12737, 1976, 6931, 2736, 6403,1
2018-07-27,27, 35, 0, 1, 1, 0, 1, 2, 0, 0,18615, 3873, 14742, 7721, 1367, 987, 8540,1
2018-07-28,28, 36, 0, 1, 1, 0, 1, 4, 1, 0,26807, 9526, 17281, 8130, 8495, 1760, 8422,1
2018-07-29,28, 36, 0, 1, 0, 0, 0, 4, 1, 0,27826, 5377, 22449, 9158, 4383, 6994, 7291,1
2018-07-30,28, 35, 0, 1, 0, 0, 0, 2, 0, 0,197, 91, 106, 56, 26, 14, 101,0
2018-07-31,28, 35, 0, 1, 0, 0, 0, 4, 0, 0,22882, 3140, 19742, 3493, 4657, 1560, 13172,1
2018-08-01,27, 34, 0, 1, 0, 0, 0, 3, 0, 0,21449, 2382, 19067, 3905, 8328, 4549, 4667,1
2018-08-02,27, 33, 0, 0, 1, 0, 1, 5, 0, 0,19715, 6815, 12900, 7922, 5608, 1917, 4268,1
2018-08-03,27, 29, 0, 1, 1, 0, 0, 5, 0, 0,20714, 3004, 17710, 4712, 6498, 3263, 6241,1
2018-08-04,28, 35, 0, 1, 0, 0, 0, 5, 1, 0,28009, 9595, 18414, 9363, 8958, 1293, 8395,1
2018-08-05,28, 35, 0, 1, 0, 0, 0, 4, 1, 0,29381, 6847, 22534, 2940, 11226, 3305, 11910,1
2018-08-06,28, 36, 0, 1, 0, 0, 0, 3, 0, 0,111, 34, 77, 45, 19, 16, 31,0
2018-08-07,28, 36, 0, 0, 0, 0, 0, 2, 0, 0,26984, 8726, 18258, 12108, 6617, 2930, 5329,1
2018-08-08,27, 35, 0, 1, 0, 0, 0, 2, 0, 0,25055, 4315, 20740, 11813, 1685, 4624, 6933,1
2018-08-09,28, 36, 0, 1, 0, 0, 0, 3, 0, 0,22355, 7850, 14505, 8732, 3209, 4674, 5740,1
2018-08-10,28, 36, 0, 1, 0, 0, 0, 3, 0, 0,23624, 6019, 17605, 8370, 4262, 1912, 9080,1
